#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="CalibratedYuleModel.t:tree" spec="beast.base.evolution.speciation.CalibratedYuleModel">
#            <parameter id="birthRateY.t:tree" lower="0.0" name="birthRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:tree" spec="beast.base.evolution.tree.Tree">
#                <taxonset id="TaxonSet.MC1R_protein_trimmed" spec="beast.base.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="CalibratedYuleBirthRatePrior.t:tree" name="distribution" x="@birthRateY.t:tree">
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="alpha" spec="beast.base.inference.parameter.RealParameter">0.001</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="beta" spec="beast.base.inference.parameter.RealParameter">1000.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="ClockPrior.c:clock" name="distribution">
#            <parameter id="clockRate.c:clock" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="GammaShapePrior.s:JTT" name="distribution">
#            <parameter id="gammaShape.s:JTT" lower="0.1" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#        </prior>
#        <distribution id="Nyc-homo.prior" monophyletic="true" spec="beast.base.evolution.tree.MRCAPrior" tree="@Tree.t:tree">
#            <taxonset id="Nyc-homo" spec="beast.base.evolution.alignment.TaxonSet">
#                <taxon id="Nycticebus_coucang" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Homo_sapiens" spec="beast.base.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Normal id="Normal.0" name="distr">
#                <parameter estimate="false" id="RealParameter.3" name="mean" spec="beast.base.inference.parameter.RealParameter">6.0</parameter>
#                <parameter estimate="false" id="RealParameter.4" name="sigma" spec="beast.base.inference.parameter.RealParameter">0.5</parameter>
#            </Normal>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@MC1R_protein_trimmed" id="treeLikelihood.MC1R_protein_trimmed" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:tree">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:JTT" shape="@gammaShape.s:JTT" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:JTT" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:JTT" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="JTT.s:JTT" spec="beast.base.evolution.substitutionmodel.JTT"/>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:clock" id="StrictClock.c:clock" spec="beast.base.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.MC1R_protein_trimmed	Tree.height	Tree.treeLength	mutationRate	gammaShape	CalibratedYuleModel	birthRateY	logP(mrca(Nyc-homo))	mrca.age(Nyc-homo)	clockRate
10200	-1744.0756346224696	-1722.600310572065	-21.47532405040463	-1722.600310572065	6.089553620506337	34.039747124961465	1.0	0.6596249298240842	-14.095086240774728	0.5604575332563587	-0.3843885849675909	5.718399900281566	0.01446934493943871
10400	-1746.054692241994	-1721.184041577374	-24.870650664619973	-1721.184041577374	6.0986619381117055	34.90584057948303	1.0	0.6596249298240842	-17.012359961403483	0.9295233454579112	-0.35665988201794796	5.744198778957937	0.01446934493943871
10600	-1742.4788645489862	-1721.3033930064196	-21.17547154256665	-1721.3033930064196	5.751416777770173	34.21538593524028	1.0	0.6596249298240842	-14.026125164381934	0.45719299386777196	-0.3570446362103973	5.743823026439075	0.01446934493943871
10800	-1744.851473870552	-1724.2970931471184	-20.554380723433507	-1724.2970931471184	5.743868410826428	31.86262380029524	1.0	0.6596249298240842	-13.01757824285864	0.668141980797164	-0.36527409545189804	5.735914083291847	0.01446934493943871
11000	-1745.6436018709649	-1725.6230811916569	-20.020520679308003	-1725.6230811916569	5.619124104985978	30.962768315933378	1.0	0.6596249298240842	-12.604107798904947	0.5031952266691884	-0.5282883972223074	5.611093170169525	0.01446934493943871
11200	-1746.8540374429233	-1725.0655935801449	-21.788443862778333	-1725.0655935801449	5.919951368792221	33.1586716054795	1.0	0.6596249298240842	-14.182064829444075	0.8112020307952678	-0.24088516537635207	5.9131270677033845	0.01446934493943871
11400	-1747.4537638808144	-1726.082843020247	-21.37092086056737	-1726.082843020247	5.540603561748332	31.621385612591776	1.0	1.0845162706327782	-13.821810130577044	0.3302425047706908	-0.6569976796181684	5.535669122837259	0.016343093850292086
11600	-1750.9159630303468	-1726.1600852691429	-24.755877761203877	-1726.1600852691429	6.7854881637163755	39.873035444951135	1.0	2.106159857096339	-15.503898577463517	0.29843121848028376	-1.439440835518932	6.778989564395507	0.012360816142478127
11800	-1747.8631265356587	-1724.6852046832541	-23.17792185240466	-1724.6852046832541	6.1456952384964065	35.5003076068098	1.0	2.106159857096339	-14.38178725133471	0.6123343805819108	-0.26526206433562394	6.140482582000219	0.012360816142478127
12000	-1747.6511513403846	-1724.6530453275825	-22.998106012802133	-1724.6530453275825	6.344615879146226	36.5819794682313	1.0	2.106159857096339	-14.291250820629692	0.4622760265543869	-0.456967931514659	6.339982778144667	0.012360816142478127
12200	-1748.2058014104364	-1726.0521292429255	-22.153672167510916	-1726.0521292429255	6.152267402623797	34.58353326510452	1.0	2.106159857096339	-13.634572401213434	0.4622760265543869	-0.26921250563969773	6.147345093225004	0.012360816142478127
12400	-1749.5515445153276	-1725.508737979422	-24.042806535905516	-1725.508737979422	5.6414671037381	32.381140880895465	1.0	2.106159857096339	-14.657918237720565	0.884072644028814	-0.4868505549561406	5.638711194256303	0.01671822810949613
12600	-1748.2871797105952	-1726.442737381035	-21.844442329560174	-1726.442737381035	5.62641802850197	31.359427996727778	1.0	2.106159857096339	-13.30294276419627	0.3717147239708385	-0.509520314241946	5.623350984604222	0.01671822810949613
12800	-1747.8513977608225	-1724.6828146958976	-23.168583064924782	-1724.6828146958976	4.991033823745093	28.965141403265275	1.0	2.106159857096339	-12.494468635602953	0.5360034033115081	-2.2763230818605966	4.987445870776315	0.01671822810949613
13000	-1750.4159429972317	-1726.7251678447578	-23.69077515247391	-1726.7251678447578	5.343749972568972	32.479411115834054	1.0	2.106159857096339	-14.246104359276282	0.35733189894208	-1.452128113481511	5.216949311718333	0.01671822810949613
13200	-1751.017672627937	-1728.275997362766	-22.741675265170965	-1728.275997362766	6.2869023698703375	33.106921323543396	1.0	2.106159857096339	-13.782158257875377	0.6432999055594861	-0.37933031275500784	5.722926940943115	0.01671822810949613
13400	-1748.6038569657433	-1725.0590632479932	-23.54479371775016	-1725.0590632479932	6.834199247871965	39.33430945376654	1.0	1.3611517362145023	-15.409494737038164	0.4618601022658018	-0.6313194931944539	6.45029331582299	0.009503102865545498
13600	-1749.1155118511617	-1724.7176669555085	-24.397844895653098	-1724.7176669555085	7.073623023322881	39.56823701031568	1.0	2.0434169107655284	-15.434099922245137	0.4667084534248147	-0.7670631760156291	6.520226788704168	0.012478403101163407
13800	-1746.7080786541974	-1724.368768811903	-22.33930984229434	-1724.368768811903	6.665147834062375	37.63703229107687	1.0	1.0695868891615052	-15.126905001695114	0.3258990009113439	-0.348452002788028	6.247649601396106	0.012478403101163407
14000	-1750.920823210934	-1730.0616116946949	-20.859211516239107	-1730.0616116946949	6.098247379650896	30.42893044910442	1.0	1.7308845346885513	-13.125257383016088	0.31976508437796464	-0.2276916882220415	5.96917520821389	0.017107493345371556
14200	-1750.2097765693852	-1726.7694964185782	-23.44028015080709	-1726.7694964185782	5.991212946392457	34.16098947528673	1.0	1.7308845346885513	-16.101164597288044	0.20456766418335384	-0.27920943604597204	5.836570988803633	0.017107493345371556
14400	-1749.9929091627287	-1727.4585934851132	-22.534315677615478	-1727.4585934851132	6.3108538725518	36.9818543313436	1.0	1.3584103179877478	-15.204975688123287	0.30301327190058674	-0.24932471167686032	6.108474326529675	0.012636345930339075
14600	-1743.8985391748697	-1722.8237830227024	-21.074756152167218	-1722.8237830227024	5.689206340190322	32.81274905788535	1.0	0.8614299199581702	-13.509071874013364	0.491070514908051	-0.5001330260865574	5.629634185269597	0.01699695780560513
14800	-1746.691608094891	-1724.735872523269	-21.955735571621965	-1724.735872523269	5.959242810278479	30.67276010067078	1.0	0.8614299199581702	-13.352606845543544	0.7657888212162847	-1.0934283653679042	5.341350999118963	0.014195772122402264
15000	-1749.6591325800666	-1724.6685131332463	-24.990619446820237	-1724.6685131332463	6.687341206179221	39.07319723277618	1.0	0.6805692458067105	-17.32991722621444	0.7330205710577516	-0.37558424534233603	6.273672151211636	0.011128612730457637
15200	-1746.0748209879848	-1722.6295975699034	-23.44522341808136	-1722.6295975699034	5.482641840806108	32.99055146350084	1.0	0.6805692458067105	-14.649787549943074	0.6052484082353445	-1.7017889300440463	5.140931441211087	0.014465744595093361
15400	-1744.0085617407015	-1722.8668758545887	-21.14168588611268	-1722.8668758545887	6.032452071254952	34.42482898719329	1.0	0.6805692458067105	-14.261705434717246	0.36446652822707365	-0.2932713388676242	5.816315506611341	0.014465744595093361
15600	-1752.1121251920972	-1728.6356579520732	-23.476467240024025	-1728.6356579520732	6.191111874211346	37.42560050143997	1.0	0.6805692458067105	-15.851110543845087	0.43892190343252857	-0.8528722322691905	5.440053181264299	0.014465744595093361
15800	-1744.074623502031	-1723.3363018163427	-20.738321685688245	-1723.3363018163427	5.916842120114888	32.73052017551197	1.0	0.6805692458067105	-13.504707531042708	0.43892190343252857	-0.461129690735788	5.656970600318966	0.012652992661652434
16000	-1750.756537119053	-1730.47828629563	-20.278250823423097	-1730.47828629563	6.2026364465790005	33.43073665181805	1.0	0.6805692458067105	-13.270703178085418	0.43892190343252857	-0.23506318142793262	6.068087549460989	0.015232434028441634
16200	-1744.350265060063	-1722.0134446808731	-22.336820379189987	-1722.0134446808731	6.732052355725454	38.55257119275118	1.0	0.6805692458067105	-15.688931888876404	0.30310597345573626	-0.24540861232479777	6.099038527048998	0.011424286784171744
16400	-1748.6295497600736	-1725.2263454881922	-23.40320427188142	-1725.2263454881922	5.026709765566334	29.069798262904495	1.0	0.9774306346021846	-12.905373976769106	0.6149452036010896	-3.0914339675095834	4.802994859061822	0.01634449202252595
16600	-1746.222718878754	-1724.2504545936404	-21.97226428511357	-1724.2504545936404	6.631056221197696	36.82360875143345	1.0	0.9774306346021846	-14.838275294855787	0.36950336246724036	-0.23670205478033296	6.073860348413765	0.012318358131675667
16800	-1746.6224757754264	-1724.1431525528662	-22.4793232225602	-1724.1431525528662	6.60708887768264	37.73834798555544	1.0	0.9774306346021846	-15.599290445009052	0.28042068914490437	-0.25842795940152213	6.127743114798401	0.012318358131675667
17000	-1750.0952736754032	-1727.5444698495082	-22.55080382589494	-1727.5444698495082	5.288334226132859	29.781442182698495	1.0	0.6748246568461747	-15.235097282386576	0.2174537760093349	-1.2508209983830674	5.28409859417014	0.013746509614351064
17200	-1746.6853233308054	-1724.0750887919385	-22.610234538867022	-1724.0750887919385	6.547374320016093	39.548015080934064	1.0	0.6748246568461747	-15.589430661201375	0.3294372461595004	-0.5408221684096263	6.396882108292185	0.010629755253582306
17400	-1745.150221848378	-1722.7401388190735	-22.41008302930437	-1722.7401388190735	6.501771976173346	36.24119087535862	1.0	0.8294637593564157	-15.629022067977685	0.23430674053308762	-0.4869492954701744	6.361357124480373	0.012414613339996453
17600	-1743.7660977972007	-1722.8716548092073	-20.8944429879935	-1722.8716548092073	5.564277645758903	31.07080384546066	1.0	0.8294637593564157	-13.30834696838674	0.38191069276417494	-0.8037696266922906	5.462422901321325	0.015895241896484422
17800	-1746.5414066539486	-1727.4207555393168	-19.120651114631727	-1727.4207555393168	5.886502748383018	30.14255253584247	1.0	0.8294637593564157	-11.650675384828055	0.5813640471684047	-0.26767971875117846	5.855278947442932	0.013239276134528443
18000	-1749.4038462869457	-1727.5201861815492	-21.88366010539648	-1727.5201861815492	6.900438682080538	36.590945461676995	1.0	0.8294637593564157	-14.524133124136945	0.4977574816306914	-0.31242348670376485	6.208125123494303	0.013239276134528443
18200	-1744.4632537524667	-1722.9282653214202	-21.53498843104654	-1722.9282653214202	6.384183970380698	35.61967121946559	1.0	0.8294637593564157	-13.873275813023477	0.5567154580179726	-0.5027208184751719	6.372108496161029	0.013239276134528443
18400	-1748.485460771304	-1725.8877840357932	-22.597676735510657	-1725.8877840357932	7.136962402431331	37.803291602652045	1.0	0.8294637593564157	-14.425054875997382	0.3692957893403413	-1.4238633652664658	6.7739741638523014	0.013239276134528443
18600	-1747.4213707654947	-1725.435225894164	-21.986144871330612	-1725.435225894164	5.410438191573611	29.223314069433325	1.0	1.0665841789958788	-14.13588624022977	0.26590566870581167	-1.192610954133067	5.304723220045305	0.01862179200288368
18800	-1745.0000122608303	-1723.428225639491	-21.571786621339196	-1723.428225639491	5.941400467141172	31.68235990411145	1.0	0.9376987083842457	-13.822038020453288	0.34949348445600203	-0.9478328479485569	5.399149979069723	0.01719303506848949
19000	-1749.7969324953704	-1727.2051825356054	-22.591749959764872	-1727.2051825356054	6.4453655139303025	37.983593315689504	1.0	0.9376987083842457	-15.53036152037885	0.34949348445600203	-0.25947268644867133	5.8702284048723605	0.013996241259438392
19200	-1752.2332192737094	-1727.5645759101253	-24.668643363584064	-1727.5645759101253	7.314097919710153	44.53821769009023	1.0	1.1689845568542518	-17.322211097454367	0.31965845816349003	-0.40240307940020825	6.2971630249168635	0.009256131706425568
19400	-1748.0355693582221	-1724.497447053998	-23.538122304223993	-1724.497447053998	7.3578666155788195	41.04774567758054	1.0	0.8959048906324336	-16.01514768210555	0.4011243466935833	-0.6251522909070505	6.4468562063249895	0.011000881281443423
19600	-1745.7557373735904	-1723.8525775138773	-21.903159859712964	-1723.8525775138773	6.609832426723781	36.77986064297738	1.0	0.8959048906324336	-14.184593270634869	0.4011243466935833	-0.8207442578667011	6.545414019448517	0.010478241533335911
19800	-1743.5207830627894	-1722.2225713721052	-21.298211690684134	-1722.2225713721052	6.5975136205888365	36.320252001218265	1.0	0.557538262083843	-14.129965671152707	0.4011243466935833	-0.6087903168686248	6.437606538013258	0.0123123200263047
20000	-1747.5899536996324	-1725.0052030677505	-22.584750631881818	-1725.0052030677505	6.256449059843042	36.537253216671694	1.0	0.557538262083843	-15.327940194195977	0.4011243466935833	-0.6973547350230367	5.514426430713991	0.012114091830183832
20200	-1745.2812150555817	-1723.5823952877643	-21.698819767817533	-1723.5823952877643	6.600385567573698	37.19268767469055	1.0	0.6157187419838435	-14.49740870732703	0.4011243466935833	-0.5837748779276963	6.423074181014966	0.01065440748082111
20400	-1746.5707379060298	-1726.1607463291523	-20.409991576877438	-1726.1607463291523	5.827983465791464	32.79843850967592	1.0	0.6277340299854859	-13.478515834483517	0.4011243466935833	-0.30182427182947513	5.805021899710829	0.016186331663215977
20600	-1744.4331124099745	-1722.9590764457669	-21.47403596420755	-1722.9590764457669	6.283740774048352	34.702129950277566	1.0	0.5453343309489146	-13.98059515249814	0.7051673441174223	-0.38228548941138896	6.2797267745199425	0.014545053403666974
20800	-1746.1270957329873	-1722.648678538897	-23.47841719409027	-1722.648678538897	5.895903949443401	32.41171304371876	1.0	0.5453343309489146	-15.477445943050185	0.9780794275266702	-0.5627144336078678	5.589559333786758	0.014545053403666974
21000	-1747.3824889254922	-1726.1672295668923	-21.21525935859998	-1726.1672295668923	6.190704466843422	32.030492626580696	1.0	0.5453343309489146	-13.517111161491627	0.9780794275266702	-0.2598913796761373	6.130575700326305	0.01310514132349324
21200	-1745.7239304485756	-1724.82668934146	-20.897241107115732	-1724.82668934146	6.198147455706717	33.783374672653665	1.0	0.4591935190605087	-14.31860056686714	0.32697901958926084	-0.32177481265597074	5.780929851404575	0.01394771546501367
21400	-1748.9345663655492	-1727.2216537890984	-21.712912576450947	-1727.2216537890984	5.45856104948676	33.12324367622359	1.0	0.4591935190605087	-14.486179360901854	0.32697901958926084	-0.9698674879564688	5.390050766328975	0.015508071728183158
21600	-1742.9698078631566	-1722.7220773591937	-20.247730503962867	-1722.7220773591937	6.148044615014298	33.709484972381006	1.0	0.5749033831940976	-13.220029661578874	0.48618368963080966	-0.25867223036119125	6.128220274754939	0.012518067175148629
21800	-1745.7435250497103	-1723.705843626517	-22.03768142319334	-1723.705843626517	6.212399408676275	36.59265237417777	1.0	1.0631337899038589	-14.909387014783892	0.31526349325696124	-0.30395087113256153	6.197686011755807	0.012576540028375178
22000	-1746.0270314737697	-1724.4082579183253	-21.618773555444392	-1724.4082579183253	6.590090776769812	35.03966783111962	1.0	1.0631337899038589	-13.974857249332885	0.5557493360726606	-0.252990609077578	6.116617443877086	0.012576540028375178
22200	-1752.350828503141	-1727.7159073796029	-24.634921123538145	-1727.7159073796029	8.83944118462955	43.58520454515615	1.0	1.0631337899038589	-17.89355032586562	0.19517558558272344	-0.3961770225180977	6.291878116577254	0.010241429670558161
22400	-1746.1115620597634	-1722.8116160347338	-23.299946025029627	-1722.8116160347338	7.359397585826328	39.54984818234297	1.0	0.8186499003561941	-16.04804738055977	0.47972408617468876	-0.2524919960260518	6.11554359216617	0.01136749859364561
22600	-1749.137656343368	-1723.376727718396	-25.760928624971946	-1723.376727718396	7.314912129919634	42.48277518336092	1.0	0.8186499003561941	-15.62846370516755	0.3971495396680725	-3.321850181842697	7.244198301959533	0.01136749859364561
22800	-1745.1767432867016	-1723.2374969755665	-21.93924631113514	-1723.2374969755665	5.894841487206836	33.97155304424714	1.0	0.8186499003561941	-14.301570130562355	0.7072218270656125	-0.25029691089423967	5.889307727800193	0.01136749859364561
23000	-1746.9733996990078	-1724.152734786431	-22.82066491257682	-1724.152734786431	7.390934573019286	39.35448819825949	1.0	0.8186499003561941	-16.033525746599516	0.26925523549996394	-0.364916792585265	6.263747454907661	0.01136749859364561
23200	-1744.3881159366017	-1722.2864535173028	-22.101662419298886	-1722.2864535173028	6.175106977758187	36.42404244758622	1.0	0.8186499003561941	-14.762425195204445	0.5339535536472114	-0.23278570509327684	6.0591369277547855	0.013983144429868104
23400	-1745.39565658135	-1724.0363881911915	-21.359268390158515	-1724.0363881911915	6.495036559962601	34.04921854770946	1.0	0.5713374985264452	-14.199240560955428	0.41510667257018696	-0.552529113035154	5.595810836123464	0.01189229403872611
23600	-1751.071245822349	-1727.0798577443088	-23.99138807804025	-1727.0798577443088	7.00883248532394	40.120371881973306	1.0	0.6477047449466866	-17.801440539209466	0.16935618693822185	-0.40196221281213296	6.2967918969306655	0.013366428291323607
23800	-1748.3486218279943	-1724.8130564461255	-23.535565381868718	-1724.8130564461255	7.050544482564709	40.28528771446048	1.0	0.6477047449466866	-16.22733789976032	0.5037131167884422	-0.4309950206915644	6.320315210415332	0.01228968578578505
24000	-1748.2997279802792	-1726.0131148927956	-22.286613087483637	-1726.0131148927956	6.1256691282797915	34.83286712072097	1.0	0.6477047449466866	-14.704513812858407	0.5037131167884422	-0.7048668132084026	5.510574080905151	0.01228968578578505
24200	-1756.6352507210775	-1730.9835995279693	-25.651651193108123	-1730.9835995279693	8.064244496898915	43.469391132515376	1.0	0.7866162335230963	-17.19553909910163	0.20962834754310047	-2.3160562621516654	7.022317198697874	0.010029796899682824
24400	-1745.8585504292637	-1723.7823027912677	-22.076247637995856	-1723.7823027912677	5.353250062781139	31.017036142710204	1.0	0.7607118696446062	-14.340968554611369	0.2880443014072646	-1.3035888741344546	5.265902757977621	0.016485079753432448
24600	-1745.288184527106	-1723.8190895752066	-21.469094951899432	-1723.8190895752066	6.415397061003366	35.487698447016605	1.0	0.7607118696446062	-14.683674221215078	0.32702623234442835	-0.22689236932015586	5.976537085907453	0.011860228206864276
24800	-1745.826928809751	-1723.4695820288553	-22.3573467808957	-1723.4695820288553	6.4415060771203825	38.03050952784291	1.0	0.8934435249841917	-15.433010540757076	0.32702623234442835	-0.23307622343483542	6.060352592281144	0.013385716155771554
25000	-1750.645029745645	-1728.220702900618	-22.424326845026822	-1728.220702900618	6.514996561641367	36.61367065448555	1.0	0.8934435249841917	-15.325030798626482	0.32702623234442835	-0.4080360296965552	5.698135231393404	0.013385716155771554
25200	-1749.3271847918381	-1725.8891435949567	-23.438041196881436	-1725.8891435949567	5.3122106459395635	33.27507432339282	1.0	0.7429940515476069	-14.54356661166491	0.45693412854240006	-2.019369780174035	5.053010446855588	0.01621085301708947
25400	-1754.0435787527588	-1730.971081796763	-23.07249695599586	-1730.971081796763	6.703811341390724	41.30086169831136	1.0	0.5422874109221598	-16.503130117112203	0.2720935897035784	-0.4130282765923305	6.305971341752461	0.007807213314325107
25600	-1751.0211719403926	-1726.0137942556357	-25.00737768475677	-1726.0137942556357	8.184972473769337	42.902798479243124	1.0	0.5422874109221598	-17.463154305263224	0.5276766499599085	-0.7259539679219422	6.50008130102875	0.00901092660223677
25800	-1753.6623294493525	-1730.0226538661123	-23.63967558324013	-1730.0226538661123	7.7512904661304205	40.75836285855969	1.0	0.5422874109221598	-16.778440922998605	0.21675612468480376	-0.9320972769377619	6.5942667432614055	0.012496589967038679
26000	-1748.5650860134776	-1726.1600069198296	-22.405079093648	-1726.1600069198296	6.419645631909522	36.62016555782683	1.0	0.774035563206755	-15.922837397848411	0.2383587949322805	-0.2264253537149492	5.98219549115783	0.014178322558167145
26200	-1745.1288345357564	-1722.3373606159073	-22.79147391984904	-1722.3373606159073	5.635486399214059	31.444598549187063	1.0	0.5212716146655465	-16.105554358744158	0.19243507451491418	-0.8967173316361798	5.420808330951035	0.01403582516129295
26400	-1747.280162782682	-1725.5567190834001	-21.723443699281866	-1725.5567190834001	6.392449788241418	35.624617786689086	1.0	0.5212716146655465	-14.79894701145275	0.38559845355307454	-0.4407586020693599	5.672153046815566	0.01403582516129295
26600	-1744.7909362768717	-1723.2008494787026	-21.59008679816896	-1723.2008494787026	6.640511465412558	37.25137448757358	1.0	0.5212716146655465	-14.688448771045461	0.38559845355307454	-0.417899941363741	6.3099262724576715	0.01403582516129295
26800	-1753.2469532061546	-1730.3396398428029	-22.90731336335159	-1730.3396398428029	6.35256655978568	39.6312534763991	1.0	0.5212716146655465	-16.714327410175933	0.22894967622335216	-0.23017754917762162	6.046830527078468	0.01403582516129295
27000	-1746.180751844313	-1724.1675883160115	-22.013163528301508	-1724.1675883160115	5.847941330846422	34.2816977240227	1.0	0.741688636977212	-15.468765863690743	0.24035238624271357	-0.3126055419200857	5.791656306460505	0.01574595964661904
27200	-1744.665677827514	-1721.8700989982767	-22.795578829237268	-1721.8700989982767	6.694316814373227	37.119115992113684	1.0	0.9666691646718003	-15.424857825872937	0.2513728978653372	-0.8691508008073059	6.5671681620836	0.012570427146669484
27400	-1749.9633037205524	-1726.388247587872	-23.575056132680462	-1726.388247587872	7.2002447848669915	39.97565808942553	1.0	0.9666691646718003	-16.013039652413006	0.48498598922535624	-0.4036873303240066	6.2982414941614255	0.014591784090067037
27600	-1744.8221985122327	-1723.3151076484376	-21.50709086379508	-1723.3151076484376	6.163823565097896	34.83145650512305	1.0	0.9666691646718003	-13.892303424202941	0.5868729816887778	-0.2658586825151875	6.141540329712877	0.014591784090067037
27800	-1747.3070828139748	-1724.8416325108922	-22.465450303082736	-1724.8416325108922	6.854747537991501	37.23181341314392	1.0	0.774394538196535	-15.305951438990743	0.2640773859351403	-0.8009351850038404	6.536257322728144	0.012344406211690596
28000	-1747.5071886468754	-1725.053542139909	-22.45364650696649	-1725.053542139909	6.585855892331723	37.57987785474449	1.0	0.774394538196535	-15.467711777854662	0.2640773859351403	-0.6273710500236775	6.4480958030259545	0.010413696115794804
28200	-1744.272781785363	-1722.3016080880566	-21.9711736973063	-1722.3016080880566	6.873237700313267	37.78522032348466	1.0	0.6470977549815791	-15.157637972781291	0.3685258659791932	-0.24922893583700878	6.108253367597229	0.012184564873061342
28400	-1745.7157011361478	-1723.3988849220088	-22.31681621413899	-1723.3988849220088	6.309938386923612	37.0000278458342	1.0	0.6470977549815791	-14.981214927360918	0.5771163368988862	-0.3230014724434992	6.2204655526366555	0.012184564873061342
28600	-1744.468644870009	-1722.8927790512012	-21.575865818807873	-1722.8927790512012	6.5564125299843035	36.590689380598064	1.0	0.6470977549815791	-14.264181337982796	0.4748691783968507	-0.49399642685772155	6.366200132586673	0.012184564873061342
28800	-1750.0979322175065	-1727.4661924920526	-22.631739725453834	-1727.4661924920526	7.398882032271333	38.43357012402634	1.0	0.5365997619006463	-16.330206569369526	0.22813663564704362	-0.3269513567048469	6.224899982281146	0.013790490531889682
29000	-1743.0661708757023	-1721.6095088492343	-21.456662026467843	-1721.6095088492343	6.151061336091592	35.10996826444661	1.0	0.5365997619006463	-14.954108682828032	0.2945052079366847	-0.27280856932766323	5.846674828089228	0.011854191599500009
29200	-1744.7854641150686	-1722.4448080158875	-22.340656099181068	-1722.4448080158875	5.994635231502533	33.30711211876238	1.0	0.5365997619006463	-14.90590587576584	0.2945052079366847	-1.2050054491030788	5.300280736131143	0.014388967970242389
29400	-1747.377294120014	-1726.6241251010704	-20.75316901894373	-1726.6241251010704	5.943837028207641	31.947417738679835	1.0	0.45311463765753396	-13.352368634908476	0.46670062155523434	-0.7944376320174201	5.466780402004628	0.016347118807995935
29600	-1743.0339196260559	-1723.4792671767875	-19.55465244926835	-1723.4792671767875	5.941035863862895	31.37592326885454	1.0	0.5736007013463644	-12.554618609650898	0.46670062155523434	-0.2731850239107884	5.846062234545806	0.01687592909131866
29800	-1743.451301552509	-1722.2873198967502	-21.163981655758864	-1722.2873198967502	6.278075997617776	34.784703857597705	1.0	0.7867401812404837	-13.994016906001784	0.46670062155523434	-0.2299764541562968	5.954255593174851	0.013838802780774056
30000	-1748.623013284829	-1726.5339990748294	-22.089014209999792	-1726.5339990748294	6.9022511410608045	37.41040821079908	1.0	0.7867401812404837	-14.552949025633511	0.46670062155523434	-0.5960768887654997	6.43028219584406	0.011714314935419176
30200	-1746.049428547333	-1724.187694955879	-21.861733591454165	-1724.187694955879	6.657274873484422	36.9286354452057	1.0	0.7867401812404837	-14.787055270492816	0.42039999515042525	-0.23911320192632635	6.081614487934432	0.011714314935419176
30400	-1745.653927887431	-1723.3132078181966	-22.340720069234504	-1723.3132078181966	6.281170710804376	33.8847085631286	1.0	0.800860221973187	-15.982667760404063	0.20015691242504788	-0.24995029354092074	6.109906644239994	0.013010607974928874
30600	-1745.5651658417494	-1721.7564565824503	-23.808709259299043	-1721.7564565824503	6.770162985438176	40.82836120273885	1.0	0.800860221973187	-15.74321542434983	0.4497587595117189	-1.1483420995630722	6.679172565302201	0.010414175821147108
30800	-1749.4730496923407	-1726.382539895207	-23.09050979713373	-1726.382539895207	6.0728194010013095	33.47106072485547	1.0	0.6065058137284729	-15.282502935179423	0.8458877787029243	-0.4537697286687684	5.662377151229333	0.014362551698404348
31000	-1747.0609929225293	-1725.3174950378125	-21.743497884716806	-1725.3174950378125	6.559518940414638	35.30304356455369	1.0	0.8272708222764704	-14.378946224835849	0.5427371424403726	-0.2331704897972417	5.939258180993181	0.009809023488327738
